site,date,o3
Rochester Stoke,2020-01-01T00:00:00Z,58.50461301405456
Rochester Stoke,2021-01-01T00:00:00Z,55.225426272863224
Rochester Stoke,2022-01-01T00:00:00Z,53.85778791604198
Rochester Stoke,2023-01-01T00:00:00Z,57.263419188319425
Rochester Stoke,2024-01-01T00:00:00Z,57.65364586183074
Rotherham Centre,1997-01-01T00:00:00Z,25.26751313485114
Rotherham Centre,1998-01-01T00:00:00Z,31.612608987256873
Rotherham Centre,1999-01-01T00:00:00Z,36.8738847359537
Rotherham Centre,2000-01-01T00:00:00Z,33.99538319482918
Rotherham Centre,2001-01-01T00:00:00Z,30.908773562950895
Rotherham Centre,2002-01-01T00:00:00Z,33.51152287203243
Rotherham Centre,2003-01-01T00:00:00Z,33.854570798002094
Rotherham Centre,2004-01-01T00:00:00Z,33.73098823231684
Rotherham Centre,2005-01-01T00:00:00Z,31.122881355932204
Rotherham Centre,2006-01-01T00:00:00Z,29.66880261339364
Rotherham Centre,2007-01-01T00:00:00Z,33.1094131035604
Rotherham East Dene,2024-01-01T00:00:00Z,NA
Salford Eccles,1997-01-01T00:00:00Z,29.112712975098297
Salford Eccles,1998-01-01T00:00:00Z,32.44700296735905
Salford Eccles,1999-01-01T00:00:00Z,34.16382868937048
Salford Eccles,2000-01-01T00:00:00Z,31.669205076820308
Salford Eccles,2001-01-01T00:00:00Z,30.24228140466651
Salford Eccles,2002-01-01T00:00:00Z,32.820525471814484
Salford Eccles,2003-01-01T00:00:00Z,36.30821357635238
Salford Eccles,2004-01-01T00:00:00Z,32.51791997914766
Salford Eccles,2005-01-01T00:00:00Z,34.83904761904762
Salford Eccles,2006-01-01T00:00:00Z,38.18065296251511
Salford Eccles,2007-01-01T00:00:00Z,34.583828342829435
Salford Eccles,2008-01-01T00:00:00Z,23.623357302256384
Salford Eccles,2009-01-01T00:00:00Z,18.785114325711618
Salford Eccles,2010-01-01T00:00:00Z,29.37142857142857
Salford Eccles,2011-01-01T00:00:00Z,33.723970355971325
Salford Eccles,2012-01-01T00:00:00Z,36.27454608534752
Salford Eccles,2013-01-01T00:00:00Z,40.072514928771604
Salford Eccles,2014-01-01T00:00:00Z,NA
Salford Eccles,2015-01-01T00:00:00Z,NA
Salford Eccles,2016-01-01T00:00:00Z,NA
Salford Eccles,2017-01-01T00:00:00Z,NA
Salford Eccles,2018-01-01T00:00:00Z,NA
Salford Eccles,2019-01-01T00:00:00Z,NA
Salford Eccles,2020-01-01T00:00:00Z,NA
Salford Eccles,2021-01-01T00:00:00Z,NA
Salford Eccles,2022-01-01T00:00:00Z,NA
Salford Eccles,2023-01-01T00:00:00Z,NA
Salford Eccles,2024-01-01T00:00:00Z,44.726325540810336
Saltash Callington Road,2013-01-01T00:00:00Z,NA
Saltash Callington Road,2014-01-01T00:00:00Z,NA
Saltash Callington Road,2015-01-01T00:00:00Z,NA
Saltash Callington Road,2016-01-01T00:00:00Z,NA
Saltash Callington Road,2017-01-01T00:00:00Z,NA
Saltash Callington Road,2018-01-01T00:00:00Z,NA
Saltash Callington Road,2019-01-01T00:00:00Z,NA
Saltash Callington Road,2020-01-01T00:00:00Z,NA
Saltash Callington Road,2021-01-01T00:00:00Z,NA
Saltash Callington Road,2022-01-01T00:00:00Z,NA
Saltash Callington Road,2023-01-01T00:00:00Z,NA
Saltash Callington Road,2024-01-01T00:00:00Z,NA
Saltash Roadside,2008-01-01T00:00:00Z,NA
Saltash Roadside,2009-01-01T00:00:00Z,NA
Saltash Roadside,2010-01-01T00:00:00Z,NA
Sandwell Oldbury,1997-01-01T00:00:00Z,26.596235294117648
Sandwell Oldbury,1998-01-01T00:00:00Z,36.90284203569068
Sandwell West Bromwich,1998-01-01T00:00:00Z,24.062183658712943
Sandwell West Bromwich,1999-01-01T00:00:00Z,42.53852449432947
Sandwell West Bromwich,2000-01-01T00:00:00Z,41.59815078236131
Sandwell West Bromwich,2001-01-01T00:00:00Z,39.10023364485981
Sandwell West Bromwich,2002-01-01T00:00:00Z,43.38419938866682
Sandwell West Bromwich,2003-01-01T00:00:00Z,41.49629989081645
Sandwell West Bromwich,2004-01-01T00:00:00Z,45.306663565530876
Sandwell West Bromwich,2005-01-01T00:00:00Z,40.49571224392568
Sandwell West Bromwich,2006-01-01T00:00:00Z,42.02864795621288
Sandwell West Bromwich,2007-01-01T00:00:00Z,42.04042303172738
Sandwell West Bromwich,2008-01-01T00:00:00Z,48.13624433309473
Sandwell West Bromwich,2009-01-01T00:00:00Z,44.96603512014787
Sandwell West Bromwich,2010-01-01T00:00:00Z,NA
Sandwell West Bromwich,2011-01-01T00:00:00Z,50.11053984575835
Sandy Roadside,2008-01-01T00:00:00Z,NA
Sandy Roadside,2009-01-01T00:00:00Z,NA
Sandy Roadside,2010-01-01T00:00:00Z,NA
Sandy Roadside,2011-01-01T00:00:00Z,NA
Sandy Roadside,2012-01-01T00:00:00Z,NA
Sandy Roadside,2013-01-01T00:00:00Z,NA
Sandy Roadside,2014-01-01T00:00:00Z,NA
Sandy Roadside,2015-01-01T00:00:00Z,NA
Sandy Roadside,2016-01-01T00:00:00Z,NA
Sandy Roadside,2017-01-01T00:00:00Z,NA
Sandy Roadside,2018-01-01T00:00:00Z,NA
Sandy Roadside,2019-01-01T00:00:00Z,NA
Sandy Roadside,2020-01-01T00:00:00Z,NA
Sandy Roadside,2021-01-01T00:00:00Z,NA
Sandy Roadside,2022-01-01T00:00:00Z,NA
Sandy Roadside,2023-01-01T00:00:00Z,NA
Sandy Roadside,2024-01-01T00:00:00Z,NA
Scunthorpe,1997-01-01T00:00:00Z,NA
Scunthorpe,1998-01-01T00:00:00Z,NA
Scunthorpe,1999-01-01T00:00:00Z,NA
Scunthorpe,2000-01-01T00:00:00Z,NA
Scunthorpe,2001-01-01T00:00:00Z,NA
Scunthorpe,2002-01-01T00:00:00Z,NA
Scunthorpe,2003-01-01T00:00:00Z,NA
Scunthorpe,2004-01-01T00:00:00Z,NA
Scunthorpe Town,2004-01-01T00:00:00Z,NA
Scunthorpe Town,2005-01-01T00:00:00Z,NA
Scunthorpe Town,2006-01-01T00:00:00Z,NA
Scunthorpe Town,2007-01-01T00:00:00Z,NA
Scunthorpe Town,2008-01-01T00:00:00Z,NA
Scunthorpe Town,2009-01-01T00:00:00Z,NA
Scunthorpe Town,2010-01-01T00:00:00Z,NA
Scunthorpe Town,2011-01-01T00:00:00Z,NA
Scunthorpe Town,2012-01-01T00:00:00Z,NA
Scunthorpe Town,2013-01-01T00:00:00Z,NA
Scunthorpe Town,2014-01-01T00:00:00Z,NA
Scunthorpe Town,2015-01-01T00:00:00Z,NA
Scunthorpe Town,2016-01-01T00:00:00Z,NA
Scunthorpe Town,2017-01-01T00:00:00Z,NA
Scunthorpe Town,2018-01-01T00:00:00Z,NA
Scunthorpe Town,2019-01-01T00:00:00Z,NA
Scunthorpe Town,2020-01-01T00:00:00Z,NA
Scunthorpe Town,2021-01-01T00:00:00Z,NA
Scunthorpe Town,2022-01-01T00:00:00Z,NA
Scunthorpe Town,2023-01-01T00:00:00Z,NA
Scunthorpe Town,2024-01-01T00:00:00Z,NA
Shaw Crompton Way,2014-01-01T00:00:00Z,NA
Shaw Crompton Way,2015-01-01T00:00:00Z,NA
Shaw Crompton Way,2016-01-01T00:00:00Z,NA
Shaw Crompton Way,2017-01-01T00:00:00Z,NA
Shaw Crompton Way,2018-01-01T00:00:00Z,NA
Shaw Crompton Way,2019-01-01T00:00:00Z,NA
Shaw Crompton Way,2020-01-01T00:00:00Z,NA
Shaw Crompton Way,2021-01-01T00:00:00Z,NA
Shaw Crompton Way,2022-01-01T00:00:00Z,NA
Shaw Crompton Way,2023-01-01T00:00:00Z,NA
Shaw Crompton Way,2024-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2016-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2017-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2018-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2019-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2020-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2021-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2022-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2023-01-01T00:00:00Z,NA
Sheffield Barnsley Road,2024-01-01T00:00:00Z,NA
Sheffield Centre,1995-01-01T00:00:00Z,NA
Sheffield Centre,1996-01-01T00:00:00Z,32.44980908978938
Sheffield Centre,1997-01-01T00:00:00Z,30.205194197473094
Sheffield Centre,1998-01-01T00:00:00Z,36.49284800558205
Sheffield Centre,1999-01-01T00:00:00Z,38.68963042698242
Sheffield Centre,2000-01-01T00:00:00Z,34.65538316878232
Sheffield Centre,2001-01-01T00:00:00Z,32.82213713887922
Sheffield Centre,2002-01-01T00:00:00Z,34.96969696969697
Sheffield Centre,2003-01-01T00:00:00Z,37.10330386226152
Sheffield Centre,2004-01-01T00:00:00Z,39.08670385867038
Sheffield Centre,2005-01-01T00:00:00Z,31.169355774811375
Sheffield Centre,2006-01-01T00:00:00Z,33.35374470089496
Sheffield Centre,2007-01-01T00:00:00Z,37.659584626402484
Sheffield Centre,2008-01-01T00:00:00Z,43.78037221130505
Sheffield Centre,2009-01-01T00:00:00Z,38.417798594847774
Sheffield Centre,2010-01-01T00:00:00Z,38.10443677887475
Sheffield Centre,2011-01-01T00:00:00Z,42.23818920487522
Sheffield Centre,2012-01-01T00:00:00Z,38.76892523364486
Sheffield Centre,2013-01-01T00:00:00Z,45.21325784501062
Sheffield Devonshire Green,2013-01-01T00:00:00Z,39.522328338485316
Sheffield Devonshire Green,2014-01-01T00:00:00Z,44.43460323519103
Sheffield Devonshire Green,2015-01-01T00:00:00Z,NA
Sheffield Devonshire Green,2016-01-01T00:00:00Z,41.54191539054412
Sheffield Devonshire Green,2017-01-01T00:00:00Z,45.070740249365045
Sheffield Devonshire Green,2018-01-01T00:00:00Z,46.87934126553152
Sheffield Devonshire Green,2019-01-01T00:00:00Z,NA
Sheffield Devonshire Green,2020-01-01T00:00:00Z,51.02063406388856
Sheffield Devonshire Green,2021-01-01T00:00:00Z,46.684684679015184
Sheffield Devonshire Green,2022-01-01T00:00:00Z,49.28323135209649
Sheffield Devonshire Green,2023-01-01T00:00:00Z,52.4595146206976
Sheffield Devonshire Green,2024-01-01T00:00:00Z,50.33081047713025
Sheffield Tinsley,1994-01-01T00:00:00Z,NA
Sheffield Tinsley,1995-01-01T00:00:00Z,NA
Sheffield Tinsley,1996-01-01T00:00:00Z,NA
Sheffield Tinsley,1997-01-01T00:00:00Z,NA
Sheffield Tinsley,1998-01-01T00:00:00Z,NA
Sheffield Tinsley,1999-01-01T00:00:00Z,NA
Sheffield Tinsley,2000-01-01T00:00:00Z,NA
Sheffield Tinsley,2001-01-01T00:00:00Z,NA
Sheffield Tinsley,2002-01-01T00:00:00Z,NA
Sheffield Tinsley,2003-01-01T00:00:00Z,NA
Sheffield Tinsley,2004-01-01T00:00:00Z,NA
Sheffield Tinsley,2005-01-01T00:00:00Z,NA
Sheffield Tinsley,2006-01-01T00:00:00Z,NA
Sheffield Tinsley,2007-01-01T00:00:00Z,NA
Sheffield Tinsley,2008-01-01T00:00:00Z,NA
Sheffield Tinsley,2009-01-01T00:00:00Z,NA
Sheffield Tinsley,2010-01-01T00:00:00Z,NA
Sheffield Tinsley,2011-01-01T00:00:00Z,NA
Sheffield Tinsley,2012-01-01T00:00:00Z,NA
Sheffield Tinsley,2013-01-01T00:00:00Z,NA
Sheffield Tinsley,2014-01-01T00:00:00Z,NA
Sheffield Tinsley,2015-01-01T00:00:00Z,NA
Sheffield Tinsley,2016-01-01T00:00:00Z,NA
Sheffield Tinsley,2017-01-01T00:00:00Z,NA
Sheffield Tinsley,2018-01-01T00:00:00Z,NA
Sheffield Tinsley,2019-01-01T00:00:00Z,NA
Sheffield Tinsley,2020-01-01T00:00:00Z,NA
Sheffield Tinsley,2021-01-01T00:00:00Z,NA
Sheffield Tinsley,2022-01-01T00:00:00Z,NA
Sheffield Tinsley,2023-01-01T00:00:00Z,47.005033239792525
Sheffield Tinsley,2024-01-01T00:00:00Z,45.913922877664504
Shrewsbury Underdale,2024-01-01T00:00:00Z,NA
Sibton,1994-01-01T00:00:00Z,52.274388059701494
Sibton,1995-01-01T00:00:00Z,51.23322010073797
Sibton,1996-01-01T00:00:00Z,51.91255219847703
Sibton,1997-01-01T00:00:00Z,50.691880638445525
Sibton,1998-01-01T00:00:00Z,49.93825408090844
Sibton,1999-01-01T00:00:00Z,52.03719702423806
Sibton,2000-01-01T00:00:00Z,48.23178313852276
Sibton,2001-01-01T00:00:00Z,47.10431571659358
Sibton,2002-01-01T00:00:00Z,48.42170756999654
Sibton,2003-01-01T00:00:00Z,54.82657377457079
Sibton,2004-01-01T00:00:00Z,54.684235405341525
Sibton,2005-01-01T00:00:00Z,59.01125562781391
Sibton,2006-01-01T00:00:00Z,56.82928039702233
Sibton,2007-01-01T00:00:00Z,49.553827751196174
Sibton,2008-01-01T00:00:00Z,NA
Sibton,2009-01-01T00:00:00Z,51.663567000476874
Sibton,2010-01-01T00:00:00Z,53.032833771879645
Sibton,2011-01-01T00:00:00Z,54.47096479195245
Sibton,2012-01-01T00:00:00Z,51.35782747603834
Sibton,2013-01-01T00:00:00Z,53.68407259942155
Sibton,2014-01-01T00:00:00Z,53.35775317644358
Sibton,2015-01-01T00:00:00Z,54.83131425858124
Sibton,2016-01-01T00:00:00Z,51.556705765017874
Sibton,2017-01-01T00:00:00Z,53.97824071885363
Sibton,2018-01-01T00:00:00Z,58.56191528711727
Sibton,2019-01-01T00:00:00Z,57.989969704467356
Sibton,2020-01-01T00:00:00Z,58.64748330367328
Sibton,2021-01-01T00:00:00Z,55.757339011041196
Sibton,2022-01-01T00:00:00Z,57.044989281060694
Sibton,2023-01-01T00:00:00Z,59.66415845605154
Sibton,2024-01-01T00:00:00Z,56.97556751677076
Somerton,1996-01-01T00:00:00Z,55.493075848049806
Somerton,1997-01-01T00:00:00Z,52.420929961542946
Somerton,1998-01-01T00:00:00Z,57.977025248294844
Somerton,1999-01-01T00:00:00Z,60.236395147313694
Somerton,2000-01-01T00:00:00Z,59.91174657956366
Somerton,2001-01-01T00:00:00Z,55.094759007955076
Somerton,2002-01-01T00:00:00Z,56.37874531835206
Somerton,2003-01-01T00:00:00Z,59.993193287172865
Somerton,2004-01-01T00:00:00Z,55.29054536794475
Somerton,2005-01-01T00:00:00Z,54.6382011721086
Somerton,2006-01-01T00:00:00Z,57.25250773993808
Somerton,2007-01-01T00:00:00Z,53.6373958207513
Somerton,2008-01-01T00:00:00Z,51.025712300208475
Southampton A33,2016-01-01T00:00:00Z,NA
Southampton A33,2017-01-01T00:00:00Z,NA
Southampton A33,2018-01-01T00:00:00Z,NA
Southampton A33,2019-01-01T00:00:00Z,NA
Southampton A33,2020-01-01T00:00:00Z,NA
Southampton A33,2021-01-01T00:00:00Z,NA
Southampton A33,2022-01-01T00:00:00Z,NA
Southampton A33,2023-01-01T00:00:00Z,NA
Southampton A33,2024-01-01T00:00:00Z,NA
Southampton Centre,1994-01-01T00:00:00Z,35.43028874484384
Southampton Centre,1995-01-01T00:00:00Z,NA
Southampton Centre,1996-01-01T00:00:00Z,29.528047337278107
Southampton Centre,1997-01-01T00:00:00Z,30.53915436577433
Southampton Centre,1998-01-01T00:00:00Z,36.19708114419148
Southampton Centre,1999-01-01T00:00:00Z,36.56139122315593
Southampton Centre,2000-01-01T00:00:00Z,33.16738712776177
Southampton Centre,2001-01-01T00:00:00Z,33.96471680594243
Southampton Centre,2002-01-01T00:00:00Z,37.31731784582893
Southampton Centre,2003-01-01T00:00:00Z,40.3395715341049
Southampton Centre,2004-01-01T00:00:00Z,35.6029061756232
Southampton Centre,2005-01-01T00:00:00Z,32.53183239524703
Southampton Centre,2006-01-01T00:00:00Z,35.810774978908036
Southampton Centre,2007-01-01T00:00:00Z,31.382052785923754
Southampton Centre,2008-01-01T00:00:00Z,32.37381404174573
Southampton Centre,2009-01-01T00:00:00Z,33.444457450544306
Southampton Centre,2010-01-01T00:00:00Z,33.26651480637813
Southampton Centre,2011-01-01T00:00:00Z,36.49195136074117
Southampton Centre,2012-01-01T00:00:00Z,37.4470290188853
Southampton Centre,2013-01-01T00:00:00Z,36.24783967681717
Southampton Centre,2014-01-01T00:00:00Z,37.04509057654307
Southampton Centre,2015-01-01T00:00:00Z,38.10665105129096
Southampton Centre,2016-01-01T00:00:00Z,NA
Southampton Centre,2017-01-01T00:00:00Z,41.23608769857179
Southampton Centre,2018-01-01T00:00:00Z,43.78176925489725
Southampton Centre,2019-01-01T00:00:00Z,41.227226867052025
Southampton Centre,2020-01-01T00:00:00Z,47.714330267628576
Southampton Centre,2021-01-01T00:00:00Z,42.29838511617154
Southampton Centre,2022-01-01T00:00:00Z,44.59583816894924
Southampton Centre,2023-01-01T00:00:00Z,47.096856157754935
Southampton Centre,2024-01-01T00:00:00Z,46.31586004943097
Southend-on-Sea,2000-01-01T00:00:00Z,35.024109589041096
Southend-on-Sea,2001-01-01T00:00:00Z,44.61483763925101
Southend-on-Sea,2002-01-01T00:00:00Z,44.0585527092433
Southend-on-Sea,2003-01-01T00:00:00Z,47.30838165524512
Southend-on-Sea,2004-01-01T00:00:00Z,44.63160355306218
Southend-on-Sea,2005-01-01T00:00:00Z,42.12905595689972
Southend-on-Sea,2006-01-01T00:00:00Z,54.52643731239898
Southend-on-Sea,2007-01-01T00:00:00Z,45.355979202772964
Southend-on-Sea,2008-01-01T00:00:00Z,52.192409127393645
Southend-on-Sea,2009-01-01T00:00:00Z,46.425125505081425
Southend-on-Sea,2010-01-01T00:00:00Z,40.764453961456105
Southend-on-Sea,2011-01-01T00:00:00Z,NA
Southend-on-Sea,2012-01-01T00:00:00Z,40.45486155827431
Southend-on-Sea,2013-01-01T00:00:00Z,45.33656055568949
Southend-on-Sea,2014-01-01T00:00:00Z,47.38436910992276
Southend-on-Sea,2015-01-01T00:00:00Z,49.23897767091541
Southend-on-Sea,2016-01-01T00:00:00Z,45.26905248581432
Southend-on-Sea,2017-01-01T00:00:00Z,44.58278930278422
Southend-on-Sea,2018-01-01T00:00:00Z,48.86072802186301
Southend-on-Sea,2019-01-01T00:00:00Z,46.985400874065554
Southend-on-Sea,2020-01-01T00:00:00Z,50.720154055879995
Southend-on-Sea,2021-01-01T00:00:00Z,47.17684057582469
Southend-on-Sea,2022-01-01T00:00:00Z,49.444550080561626
Southend-on-Sea,2023-01-01T00:00:00Z,51.98465727283197
Southend-on-Sea,2024-01-01T00:00:00Z,51.47861447692485
Southwark A2 Old Kent Road,2011-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2012-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2013-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2014-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2015-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2016-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2017-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2018-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2019-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2020-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2021-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2022-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2023-01-01T00:00:00Z,NA
Southwark A2 Old Kent Road,2024-01-01T00:00:00Z,NA
Southwark Roadside,1997-01-01T00:00:00Z,NA
Southwark Roadside,1998-01-01T00:00:00Z,NA
Southwark Roadside,1999-01-01T00:00:00Z,NA
Southwark Roadside,2000-01-01T00:00:00Z,NA
Southwark Roadside,2001-01-01T00:00:00Z,NA
Southwark Roadside,2002-01-01T00:00:00Z,NA
Southwark Roadside,2003-01-01T00:00:00Z,NA
Southwark Roadside,2004-01-01T00:00:00Z,NA
Southwark Roadside,2005-01-01T00:00:00Z,NA
Southwark Roadside,2006-01-01T00:00:00Z,NA
St Helens Linkway,2016-01-01T00:00:00Z,NA
St Helens Linkway,2017-01-01T00:00:00Z,NA
St Helens Linkway,2018-01-01T00:00:00Z,NA
St Helens Linkway,2019-01-01T00:00:00Z,NA
St Helens Linkway,2020-01-01T00:00:00Z,NA
St Helens Linkway,2021-01-01T00:00:00Z,NA
St Helens Linkway,2022-01-01T00:00:00Z,NA
St Helens Linkway,2023-01-01T00:00:00Z,NA
St Helens Linkway,2024-01-01T00:00:00Z,NA
St Osyth,2002-01-01T00:00:00Z,51.104132828009384
St Osyth,2003-01-01T00:00:00Z,53.636279393026754
St Osyth,2004-01-01T00:00:00Z,52.9242982052462
St Osyth,2005-01-01T00:00:00Z,52.67916313943645
St Osyth,2006-01-01T00:00:00Z,54.14490390215492
St Osyth,2007-01-01T00:00:00Z,54.93164674480678
St Osyth,2008-01-01T00:00:00Z,53.84668018246325
St Osyth,2009-01-01T00:00:00Z,51.575348837209305
St Osyth,2010-01-01T00:00:00Z,47.3783115506888
St Osyth,2011-01-01T00:00:00Z,50.30751471776521
St Osyth,2012-01-01T00:00:00Z,50.55218699375145
St Osyth,2013-01-01T00:00:00Z,51.92130310540322
St Osyth,2014-01-01T00:00:00Z,52.673800721673445
St Osyth,2015-01-01T00:00:00Z,52.342663013531634
St Osyth,2016-01-01T00:00:00Z,49.04584483243243
St Osyth,2017-01-01T00:00:00Z,51.56924450919181
St Osyth,2018-01-01T00:00:00Z,54.494320163707634
St Osyth,2019-01-01T00:00:00Z,55.79464152828887
St Osyth,2020-01-01T00:00:00Z,58.69105863974374
St Osyth,2021-01-01T00:00:00Z,55.18064449822227
St Osyth,2022-01-01T00:00:00Z,56.84821252936291
St Osyth,2023-01-01T00:00:00Z,58.5944417298634
St Osyth,2024-01-01T00:00:00Z,58.245328626120944
Stanford-le-Hope Roadside,2008-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2009-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2010-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2011-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2012-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2013-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2014-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2015-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2016-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2017-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2018-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2019-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2020-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2021-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2022-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2023-01-01T00:00:00Z,NA
Stanford-le-Hope Roadside,2024-01-01T00:00:00Z,NA
Stevenage,1994-01-01T00:00:00Z,NA
Stewartby,2007-01-01T00:00:00Z,NA
Stewartby,2008-01-01T00:00:00Z,NA
Stockport,1996-01-01T00:00:00Z,NA
Stockport,1997-01-01T00:00:00Z,NA
Stockport,1998-01-01T00:00:00Z,NA
Stockport,1999-01-01T00:00:00Z,NA
Stockport,2000-01-01T00:00:00Z,NA
Stockport,2001-01-01T00:00:00Z,NA
Stockport,2002-01-01T00:00:00Z,NA
Stockport Shaw Heath,2002-01-01T00:00:00Z,NA
Stockport Shaw Heath,2003-01-01T00:00:00Z,NA
Stockport Shaw Heath,2004-01-01T00:00:00Z,NA
Stockport Shaw Heath,2005-01-01T00:00:00Z,NA
Stockport Shaw Heath,2006-01-01T00:00:00Z,NA
Stockport Shaw Heath,2007-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2015-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2016-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2017-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2018-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2019-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2020-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2021-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2022-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2023-01-01T00:00:00Z,NA
Stockton-on-Tees A1305 Roadside,2024-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2008-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2009-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2010-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2011-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2012-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2013-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2014-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2015-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2016-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2017-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2018-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2019-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2020-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2021-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2022-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2023-01-01T00:00:00Z,NA
Stockton-on-Tees Eaglescliffe,2024-01-01T00:00:00Z,NA
Stockton-on-Tees Yarm,2001-01-01T00:00:00Z,NA
Stockton-on-Tees Yarm,2002-01-01T00:00:00Z,NA
Stockton-on-Tees Yarm,2003-01-01T00:00:00Z,NA
Stockton-on-Tees Yarm,2004-01-01T00:00:00Z,NA
Stockton-on-Tees Yarm,2005-01-01T00:00:00Z,NA
Stockton-on-Tees Yarm,2006-01-01T00:00:00Z,NA
Stockton-on-Tees Yarm,2007-01-01T00:00:00Z,NA
Stockton-on-Tees Yarm,2008-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2015-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2016-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2017-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2018-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2019-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2020-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2021-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2022-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2023-01-01T00:00:00Z,NA
Stoke-on-Trent A50 Roadside,2024-01-01T00:00:00Z,NA
Stoke-on-Trent Centre,1997-01-01T00:00:00Z,40.35099132589839
Stoke-on-Trent Centre,1998-01-01T00:00:00Z,37.1529933481153
Stoke-on-Trent Centre,1999-01-01T00:00:00Z,NA
Stoke-on-Trent Centre,2000-01-01T00:00:00Z,39.61238287273159
Stoke-on-Trent Centre,2001-01-01T00:00:00Z,38.52671017645637
Stoke-on-Trent Centre,2002-01-01T00:00:00Z,36.46947214789589
Stoke-on-Trent Centre,2003-01-01T00:00:00Z,42.372367312552655
Stoke-on-Trent Centre,2004-01-01T00:00:00Z,42.49506101104009
Stoke-on-Trent Centre,2005-01-01T00:00:00Z,41.66919971503206
Stoke-on-Trent Centre,2006-01-01T00:00:00Z,51.40600122473974
